'id'	'title'	'description'	'product_type'	'google_product_category'	'link'	'image_link'	'condition'	'availability'	'price'	'sale_price'	'gtin'	'brand'	'mpn'	'item_group_id'	'gender'	'age_group'	'color'	'material'	'pattern'	'size'	'energy_efficiency_class'	'shipping'	'is_bundle'	'multipack'	'custom_label_0'	'custom_label_1'	'custom_label_2'	'custom_label_3'	'custom_label_4'	'unit_pricing_measure'	'unit_pricing_base_measure'
'37844'	'Krokodilleklemme 27 mm Svart'	'Isolert krokodilleklemme med loddetilkobling. Lengde: 27 mm. Nominell spenning 60 Vdc, maks strøm 5 A.'	'Elektro og verktøy > Verktøy > Måleinstrumenter > Målekabler, sonder, kontakter > Krokodilleklemmer'		'https://ion.kjell.com/t/t?a=1487384409&as=1817440741&t=2&tk=1&cupa_sku=37844&url=http://www.kjell.com/no/produkter/elektro-og-verktoy/verktoy/maleinstrumenter/malekabler-sonder-kontakter/krokodilleklemmer/krokodilleklemme-27-mm-svart-p37844'	'https://www.kjell.com/globalassets/productimages/220590_37844.jpg?ref=64023D8540&format=jpg&w=700'	'new'	'in_stock'	'19.9 NOK'		'7320670378449'			'P002420'						'Svart'					'low price'	'false'					
'89325'	'Sortiment med trimpotensiometre'	'Ca. 50 stk. trimpotensiometre i forskjellige størrelser.'	'Elektro og verktøy > Elektronikk > Komponentsett'		'https://ion.kjell.com/t/t?a=1487384409&as=1817440741&t=2&tk=1&cupa_sku=89325&url=http://www.kjell.com/no/produkter/elektro-og-verktoy/elektronikk/komponentsett/sortiment-med-trimpotensiometre-p89325'	'https://www.kjell.com/globalassets/productimages/393652_89325.tif?ref=7E7A4FDF81&format=jpg&w=700'	'new'	'out_of_stock'	'89.9 NOK'		'4024028040035'			'P904063'											'low price'	'false'					
'89331'	'Linocell USB-C-kabel 2.0 Svart 0,2 m'	'USB-C-kabel for lading av og dataoverføring for mobiler og nettbrett som har USB-C-kontakt. Støtte for lading opptil 60 W. Overføringshastighet: 480 Mb/s (USB 2.0). Medlemstilbud: 20 % rabatt ved kj&oslash;p av 2 valgfrie mobiltilbeh&oslash;r fra Linocell &raquo;'	'Kabler og kontakter > USB-C kabler'		'https://ion.kjell.com/t/t?a=1487384409&as=1817440741&t=2&tk=1&cupa_sku=89331&url=http://www.kjell.com/no/produkter/kabler-og-kontakter/usb-c-kabler/linocell-usb-c-kabel-2.0-svart-02-m-p89331'	'https://www.kjell.com/globalassets/productimages/821132_89331.jpg?ref=7C9F13BE50&format=jpg&w=700'	'new'	'in_stock'	'129.9 NOK'		'7309860893313'	'Linocell'		'P918023'						'Svart 0,2 m'					'low price'	'false'					
'26383'	'HP 937 Blekkpatron - Svart'	'Originalblekkpatron HP 937 for HP-skriver. Farge: svart. Kapasitet: ca. 1250 sider.'	'Kontor > Skrivere og tilbehør > Blekkpatroner > HP'		'https://ion.kjell.com/t/t?a=1487384409&as=1817440741&t=2&tk=1&cupa_sku=26383&url=http://www.kjell.com/no/produkter/data/skrivere-og-tilbehor/blekkpatroner/hp/hp-937-blekkpatron-svart-p26383'	'https://www.kjell.com/globalassets/productimages/898794_26383.jpg?ref=C6B4C41055&format=jpg&w=700'	'new'	'out_of_stock'	'729 NOK'		'196786147593'	'HP'		'P919700'											'medium price'	'false'					
'26503'	'HP 963 Blekkpatron Cyan'	'Originalblekkpatron HP 963 for HP-skrivere. Farge: cyan. Kapasitet: 10,7 ml.'	'Kontor > Skrivere og tilbehør > Blekkpatroner > HP'		'https://ion.kjell.com/t/t?a=1487384409&as=1817440741&t=2&tk=1&cupa_sku=26503&url=http://www.kjell.com/no/produkter/data/skrivere-og-tilbehor/blekkpatroner/hp/hp-963-blekkpatron-cyan-p26503'	'https://www.kjell.com/globalassets/productimages/755167_26503.jpg?ref=825A8CD1F9&format=jpg&w=700'	'new'	'in_stock'	'449.9 NOK'		'192545866347'	'HP'	'3JA23AE'	'P911057'											'low price'	'false'					
'24793'	'Samsung SmartTag2 Hvit'	'Samsung SmartTag2 er en liten og praktisk enhet som hjelper deg med å spore verdisakene dine. Den er utstyrt med Bluetooth og kan enkelt festes til nøkler, vesker eller andre gjenstander for å holde oversikt via en mobilapp. Med lang batteritid (opptil 500 dager) og et robust, vannbestandig ytre (IP67) er SmartTag2 perfekt for daglig bruk. For 4-pakning (24791).'	'Hjem & fritid > Gadgets > Nøkkelsøker'		'https://ion.kjell.com/t/t?a=1487384409&as=1817440741&t=2&tk=1&cupa_sku=24793&url=http://www.kjell.com/no/produkter/hjem-fritid/gadgets/nokkelsoker/samsung-smarttag2-hvit-p24793'	'https://www.kjell.com/globalassets/productimages/913864_24793.jpg?ref=E3217FC93B&format=jpg&w=700'	'new'	'out_of_stock'	'449 NOK'		'8806095039824'	'Samsung'		'P921161'						'Hvit'					'low price'	'false'					
'24801'	'Luxorparts 3-leddet veggfeste for skjermer 13"" til 55""'	'Praktisk og allsidig veggfeste som passer både TV-apparater og staskjermer fra 13 til 55 tommer. Dene leddede armen og de enkle tilt- og vrifunksjonene gjør det enkelt å finne den optimale synsvinkelen. Skjermen kan også roteres til stående posisjon – perfekt til arbeide eller lesing. Den avtagbare VESA-platen foenkler monteringen, mens den innebygde kabelhåndteringen holde installasjonen pen. Produsert i slitesterkt stål og leveres med komplett monteringskit.'	'Data > Skjermfeste > Veggfeste for skjerm'		'https://ion.kjell.com/t/t?a=1487384409&as=1817440741&t=2&tk=1&cupa_sku=24801&url=http://www.kjell.com/no/produkter/data/skjermfeste/veggfeste-for-skjerm/luxorparts-3-leddet-veggfeste-for-skjermer-13-til-55-p24801'	'https://www.kjell.com/globalassets/productimages/919955_24801_01_m315n--_00.jpg?ref=45AAF7FE3B&format=jpg&w=700'	'new'	'in_stock'	'549 NOK'		'7309860248014'	'Luxorparts'	'LDA40-443'	'P921204'											'medium price'	'false'					
'52221'	'Cleverio Mini-fjernstrømbryter for utendørsbruk 3680W'	'Selvlærende, jordet og kompakt fjernstrømbryter for utendørs bruk (IP44). Utmerket for å kontrollere f.eks. kupévarmeren. Husker innstillingene sine etter strømbrudd. Laveste driftstemperatur: -20 °C. Maksimal belastning: 3680W.'	'Smarte hjem > Fjernstrømbryter > Fjernstrømbryter för utendørsbryter'		'https://ion.kjell.com/t/t?a=1487384409&as=1817440741&t=2&tk=1&cupa_sku=52221&url=http://www.kjell.com/no/produkter/smarte-hjem/fjernstrombryter/fjernstrombryter-433-mhz/cleverio-mini-fjernstrombryter-for-utendorsbruk-3680w-p52221'	'https://www.kjell.com/globalassets/productimages/903100_52221_01_i090n--_00.jpg?ref=0AC6F48AC2&format=jpg&w=700'	'new'	'in_stock'	'79.9 NOK'		'7309860522213'	'Cleverio'		'P919672'											'low price'	'false'					
'66149'	'Linocell 2-i-1-ladestasjon for trådløs lading Svart'	'Elegant, lettplassert og trådløs ladestasjon for skrivebordet. Lader mobilen og hodetelefonenes ladeetui samtidig, noe som eliminerer behovet for kabler. Støtter QC- og PD-hurtiglading opptil 15 watt og fungerer med Magsafe-kompatible iPhones i 12–16-serien samt AirPods og Qi-enheter. USB-lader selges separat. For hurtiglading (15 W) kreves en Quick Charge- eller Power Delivery-lader, eksempelvis (22191). Medlemstilbud: 20 % rabatt ved kj&oslash;p av 2 valgfrie mobiltilbeh&oslash;r fra Linocell &raquo;'	'Mobilt > Mobiltelefonladere > Trådløs lader'		'https://ion.kjell.com/t/t?a=1487384409&as=1817440741&t=2&tk=1&cupa_sku=66149&url=http://www.kjell.com/no/produkter/mobilt/mobiltelefonladere/hurtiglader/linocell-2-i-1-ladestasjon-for-tradlos-lading-svart-p66149'	'https://www.kjell.com/globalassets/productimages/912288_66149_01_i045n-a_00.jpg?ref=33A1AAAB5A&format=jpg&w=700'	'new'	'in_stock'	'699 NOK'		'7309860661493'	'Linocell'		'P920542'						'Svart'					'medium price'	'false'					
'66151'	'Yale Doorman L3S Flex Svart'	'Den nye generasjonen smartlås for hjemmet, optimert for hus og rekkehus. Åpne døren med kode, nøkkelbrikke eller app – helt uten nøkkel. Du kan også aktivere automatisk låsing. Yale Doorman L3S kobles til wifi-nettverket ditt med Yale ConnectX Wi-Fi Bridge (66154) (ikke inkludert) for optimal og fullstendig funksjonalitet, inkludert fjernstyring. Kan også styres med smarttelefonen din via Bluetooth, men da med begrenset rekkevidde. OBS! Yale Connect Wi-Fi Bridge følger ikke lenger med i pakken, siden den nye Yale ConnectX Wi-Fi Bridge kan koble til opptil 4 smartenheter fra Yale, for sentralisert kontroll.'	'Smarte hjem > Smarte lås'		'https://ion.kjell.com/t/t?a=1487384409&as=1817440741&t=2&tk=1&cupa_sku=66151&url=http://www.kjell.com/no/produkter/smarte-hjem/smarte-las/yale-doorman-l3s-flex-svart-p66151'	'https://www.kjell.com/globalassets/productimages/905650_66151.jpg?ref=0A43B3F084&format=jpg&w=700'	'new'	'in_stock'	'5490 NOK'		'7391166751275'	'Yale'	'Yale Doorman L3S Flex'	'P920342'						'Svart'					'very high price'	'false'					
