'id'	'title'	'description'	'product_type'	'google_product_category'	'link'	'image_link'	'condition'	'availability'	'price'	'sale_price'	'gtin'	'brand'	'mpn'	'item_group_id'	'gender'	'age_group'	'color'	'material'	'pattern'	'size'	'energy_efficiency_class'	'shipping'	'is_bundle'	'multipack'	'custom_label_0'	'custom_label_1'	'custom_label_2'	'custom_label_3'	'custom_label_4'	'unit_pricing_measure'	'unit_pricing_base_measure'
'36-8322'	'Luftavfukter 20 liter, 52 m2'	'Avfukt opptil 20 liter/døgn i rom som vaskerommet, kjelleren og garasjen. Bruker....'	'Luftavfukter'	'Elektro > Klima og luftkvalitet > Luftavfukter'	'https://www.clasohlson.com/no/Luftavfukter-20-liter,-52-m2/p/36-8322'	'https://images.clasohlson.com/medias/sys_master/hca/h99/68634469335070.png'	'new'	'in_stock'	'2499 NOK'	'1999 NOK'		'CLAS OHLSON'																			
'41-1802'	'Airthings Wave Plus, smart luftmåler og radonmåler'	'Brukervennlig og tydelige målinger av luften innendørs – overvåk via app. Airthi....'	'Radonmåler'	'Elektro > Klima og luftkvalitet > Radonmåler'	'https://www.clasohlson.com/no/Airthings-Wave-Plus,-smart-luftmaler-og-radonmaler/p/41-1802'	'https://images.clasohlson.com/medias/sys_master/hd0/h43/68655675342878.jpg'	'new'	'in_stock'	'2299 NOK'	'1490 NOK'		'AIRTHINGS'																			
'36-7780'	'Mill SG2000MEC frittstående gulvovn, 2000 W'	'Varmeovn av høy kvalitet i norsk design for rask midlertidig varme i rom på cirk....'	'Gulvovner'	'Elektro > Varmeovner > Gulvovner'	'https://www.clasohlson.com/no/Mill-SG2000MEC-frittstaende-gulvovn,-2000-W/p/36-7780'	'https://images.clasohlson.com/medias/sys_master/h79/hde/68635827503134.png'	'new'	'in_stock'	'879 NOK'	'699 NOK'		'MILL'																			
'36-8245'	'Mill PA1300 panelovn 1300 W med WiFi gen 3.'	'Best i test – varmeovn med jevn temperatur og....'	'WiFi-ovner'	'Elektro > Varmeovner > WiFi ovner'	'https://www.clasohlson.com/no/Mill-PA1300-panelovn-1300-W-med-WiFi-gen-3./p/36-8245'	'https://images.clasohlson.com/medias/sys_master/ha3/h2b/68637064593438.png'	'new'	'in_stock'	'2099 NOK'	'1599 NOK'		'MILL'					' Hvit '														
'40-7818-1'	'Cocraft verktøyskap'	'Robust pulverlakkert verktøyvogn i en kraftig metallkonstruksjon. Kulelagrede ek....'	'Verktøykasser og -vogner'	'Jernvare > Garasje og verksted > Verktøykasser og  vogner'	'https://www.clasohlson.com/no/Cocraft-verktoyskap/p/40-7818-1'	'https://images.clasohlson.com/medias/sys_master/hfd/h00/68631973789726.jpg'	'new'	'in_stock'	'3999 NOK'	'2999 NOK'		'COCRAFT'																			
'44-6070'	'Kärcher SE 5 Upholstery tepperenser og tekstilvasker'	'Til grundig rengjøring av tekstiler, møbler og harde flater. Kärcher SE 5 Uphols....'	'Tekstilrensere'	'Hjem > Rengjøring > Tekstilrensere'	'https://www.clasohlson.com/no/Karcher-SE-5-Upholstery-tepperenser-og-tekstilvasker/p/44-6070'	'https://images.clasohlson.com/medias/sys_master/h3d/h9e/68637715824670.png'	'new'	'in_stock'	'3999 NOK'	'3499 NOK'		'KÄRCHER'																			
'36-8467'	'Pax Passad 31 baderomsvifte med kaldrasspjeld'	'Styres med lyssensor, fuktighetssensor eller manuelt via strømbryter. Pax Passad....'	'Baderomsvifter'	'Elektro > Ventilasjon og varmesystem > Baderomsvifter'	'https://www.clasohlson.com/no/Pax-Passad-31-baderomsvifte-med-kaldrasspjeld/p/36-8467'	'https://images.clasohlson.com/medias/sys_master/h8a/hcd/68635856961566.png'	'new'	'out_of_stock'	'2395 NOK'	'1799 NOK'		'PAX'																			
'44-9967'	'Philips 5000 series S5467/17 barbermaskin Wet and Dry'	'Barber skjegget eller trimme bart og kinnskjegg trådløst. Philips 5000 series S5....'	'Barbermaskiner'	'Hjem > Kropp og velvære > Barbermaskiner'	'https://www.clasohlson.com/no/Philips-5000-series-S5467-17-barbermaskin-Wet-and-Dry/p/44-9967'	'https://images.clasohlson.com/medias/sys_master/h3c/h50/68641749467166.png'	'new'	'in_stock'	'1199 NOK'	'499 NOK'		'PHILIPS'																			
'44-5039'	'Philips Sonicare DiamondClean 9000 elektrisk tannbørste, Special Edition'	'Sonisk tannbørste for hvitere tenner og sunne....'	'Elektrisk tannbørste'	'Hjem > Kropp og velvære > Elektrisk tannbørste'	'https://www.clasohlson.com/no/Philips-Sonicare-DiamondClean-9000-elektrisk-tannborste,-Special-Edition/p/44-5039'	'https://images.clasohlson.com/medias/sys_master/h87/h37/68655879323678.png'	'new'	'in_stock'	'2299 NOK'	'1599 NOK'		'PHILIPS'					' Blå '													'stk'	
'44-5038'	'Philips Sonicare DiamondClean 9000 elektrisk tannbørste, Special Edition'	'Sonisk tannbørste for hvitere tenner og sunne....'	'Elektrisk tannbørste'	'Hjem > Kropp og velvære > Elektrisk tannbørste'	'https://www.clasohlson.com/no/Philips-Sonicare-DiamondClean-9000-elektrisk-tannborste,-Special-Edition/p/44-5038'	'https://images.clasohlson.com/medias/sys_master/h90/hc7/68655878864926.png'	'new'	'in_stock'	'2299 NOK'	'1599 NOK'		'PHILIPS'					' Rosa '													'stk'	
'44-9430'	'Philips Sonicare 5300 Duo elektrisk tannbørste svart, hvit, 2-pakning'	'Avansert, elektrisk tannbørste i 2-pakning – perfekt for par. Philips Sonicare 5....'	'Elektrisk tannbørste'	'Hjem > Kropp og velvære > Elektrisk tannbørste'	'https://www.clasohlson.com/no/Philips-Sonicare-5300-Duo-elektrisk-tannborste-svart,-hvit,-2-pakning/p/44-9430'	'https://images.clasohlson.com/medias/sys_master/h76/h96/68655880339486.jpg'	'new'	'in_stock'	'1899 NOK'	'999 NOK'		'PHILIPS'																			
'44-9512'	'Philips OneBlade reserveblader 4-pakning, QP240/50'	'Refillblader til Philips OneBlade – inneholder 4 blader. Philips OneBlade QP240/....'	'Barberblad'	'Hjem > Kropp og velvære > Barberblad'	'https://www.clasohlson.com/no/Philips-OneBlade-reserveblader-4-pakning,-QP240-50/p/44-9512'	'https://images.clasohlson.com/medias/sys_master/hde/hd9/68637743185950.png'	'new'	'in_stock'	'529 NOK'	'399 NOK'		'PHILIPS'																			
'44-9500-6'	'Oral-B iO Ultimate Clean børstehode, svart'	'Effektiv rengjøring – omslutter hver tann med....'	'Tannbørstehoder'	'Hjem > Kropp og velvære > Tannbørstehoder'	'https://www.clasohlson.com/no/Oral-B-iO-Ultimate-Clean-borstehode,-svart/p/44-9500-6'	'https://images.clasohlson.com/medias/sys_master/h27/he4/68637739941918.png'	'new'	'in_stock'	'569 NOK'	'399 NOK'		'ORAL-B'																			
'38-5097'	'HP 55A toner'	'HP lasertoner. Originalkassett med optimal yt....'	'HP lasertoner'	'Multimedia > Blekkpatroner og tonere > HP lasertoner'	'https://www.clasohlson.com/no/HP-55A-toner/p/38-5097'	'https://images.clasohlson.com/medias/sys_master/h8c/ha3/68639093620766.png'	'new'	'in_stock'	'2499 NOK'	'1999 NOK'		'HP'																			
'38-4852'	'HP 364 blekkpatron '	'HP originalblekk. Optimal ytelse og eneståend....'	'HP blekkpatroner'	'Multimedia > Blekkpatroner og tonere > HP blekkpatroner'	'https://www.clasohlson.com/no/HP-364-blekkpatron-/p/38-4852'	'https://images.clasohlson.com/medias/sys_master/h8b/hb4/68638172151838.png'	'new'	'in_stock'	'399.9 NOK'	'239.9 NOK'		'HP'																			
'44-6051'	'Braun stavmikser med visp 1000 W, MQ50202M'	'Ergonomisk stav: godt grep for bedre kontroll. Braun MultiQuick 5 stavmixer 1000....'	'Blendere og stavmiksere'	'Hjem > Kjøkkenapparater > Blendere og stavmiksere'	'https://www.clasohlson.com/no/Braun-stavmikser-med-visp-1000-W,-MQ50202M/p/44-6051'	'https://images.clasohlson.com/medias/sys_master/h18/hf6/68641744322590.png'	'new'	'in_stock'	'899 NOK'	'599 NOK'		'BRAUN'																			
'36-25'	'Mill Smart WiFi Plug termostat for panelovn'	'Koble eksisterende panelovn til WiFi og styr den med Mill-appen. Mill Smart WiFi....'	'Varmestyring'	'Elektro > Varmeovner > Varmestyring'	'https://www.clasohlson.com/no/Mill-Smart-WiFi-Plug-termostat-for-panelovn/p/36-25'	'https://images.clasohlson.com/medias/sys_master/hca/h8c/68638064967710.png'	'new'	'in_stock'	'499.9 NOK'	'399 NOK'		'MILL'																			
'44-9954'	'Philips OneBlade Face and Body QP2834/23, elektrisk barberhøvel'	'Barber, trim og lag linjer med en og samme maskin. Philips OneBlade QP2834/23 – ....'	'Barberhøvler'	'Hjem > Kropp og velvære > Barberhøvler'	'https://www.clasohlson.com/no/Philips-OneBlade-Face-and-Body-QP2834-23,-elektrisk-barberhovel/p/44-9954'	'https://images.clasohlson.com/medias/sys_master/h0d/h8a/68641749172254.png'	'new'	'in_stock'	'499.9 NOK'	'399 NOK'		'PHILIPS'																			
'44-5869-2'	'Tefal Jamie Oliver Easy Cook stekepanne, keramisk'	'Keramisk belegg gir lang levetid – allsidig s....'	'Stekepanner'	'Hjem > Kjøkkenutstyr > Stekepanner'	'https://www.clasohlson.com/no/Tefal-Jamie-Oliver-Easy-Cook-stekepanne,-keramisk/p/44-5869-2'	'https://images.clasohlson.com/medias/sys_master/h9a/hb2/68638889082910.png'	'new'	'in_stock'	'549 NOK'	'399 NOK'		'TEFAL'																		'stk'	
'44-9953'	'Oral-B iO 3 Duo elektrisk tannbørste, 2-pakninge'	'Prisgunstig dobbelpakning for mild og nøyaktig børsting med mikrovibrerende børs....'	'Elektrisk tannbørste'	'Hjem > Kropp og velvære > Elektrisk tannbørste'	'https://www.clasohlson.com/no/Oral-B-iO-3-Duo-elektrisk-tannborste,-2-pakninge/p/44-9953'	'https://images.clasohlson.com/medias/sys_master/hd2/h25/68640990560286.png'	'new'	'in_stock'	'1899 NOK'	'1199 NOK'		'ORAL-B'																			
'36-8244'	'Mill WiFi varmeovn gen. 3, 1200 W'	'Best i test – stillegående og kraftig varmeovn i moderne design. MILL CO1200WIFI....'	'WiFi-ovner'	'Elektro > Varmeovner > WiFi ovner'	'https://www.clasohlson.com/no/Mill-WiFi-varmeovn-gen.-3,-1200-W/p/36-8244'	'https://images.clasohlson.com/medias/sys_master/h22/he0/68635848114206.png'	'new'	'in_stock'	'1449 NOK'	'1299 NOK'		'MILL'																			
'44-5879'	'Philips OneBlade 360 ekstrablad 3-pakning, QP430/50'	'Refill barberblad kompatibelt med alle Philips OneBlade. Philips 360 OneBlade QP....'	'Barberblad'	'Hjem > Kropp og velvære > Barberblad'	'https://www.clasohlson.com/no/Philips-OneBlade-360-ekstrablad-3-pakning,-QP430-50/p/44-5879'	'https://images.clasohlson.com/medias/sys_master/h81/h56/68641744191518.png'	'new'	'in_stock'	'499.9 NOK'	'349 NOK'		'PHILIPS'																			
'44-9726'	'Philips skjeggtrimmer OneBlade Pro 360 QP6507/23'	'Trim alle stiler – fra skjegg og linjer til kort skjeggstubb. Philips OneBlade P....'	'Barberhøvler'	'Hjem > Kropp og velvære > Barberhøvler'	'https://www.clasohlson.com/no/Philips-skjeggtrimmer-OneBlade-Pro-360-QP6507-23/p/44-9726'	'https://images.clasohlson.com/medias/sys_master/h66/h0d/68641747009566.png'	'new'	'in_stock'	'699 NOK'	'499 NOK'		'PHILIPS'																			
'36-9355'	'Sminkespeil med belysning 45 x 60 cm, Northlight'	'Justerbart sminkespeil med LED-belysning. Sminkespeil med lys – 3 lysinnstilling....'	'Sminkespeil'	'Hjem > Baderom > Sminkespeil'	'https://www.clasohlson.com/no/Sminkespeil-med-belysning-45-x-60-cm,-Northlight/p/36-9355'	'https://images.clasohlson.com/medias/sys_master/hcb/hc0/68641721745438.png'	'new'	'in_stock'	'999 NOK'	'799 NOK'		'NORTHLIGHT'																			
'36-5561'	'Netatmo smart værstasjon, WiFi'	'Hold styr på klimaet inne og været ute. Netatmo smart værstasjon WiFi – for deta....'	'Værstasjoner'	'Elektro > Klima og luftkvalitet > Værstasjoner'	'https://www.clasohlson.com/no/Netatmo-smart-vaerstasjon,-WiFi/p/36-5561'	'https://images.clasohlson.com/medias/sys_master/hf7/h5e/68638083317790.png'	'new'	'in_stock'	'1790 NOK'	'1399 NOK'		'NETATMO'																			
'44-6653'	'Ryobi håndstøvsuger RSVS18-1C20G 18 V med batteri'	'Ledningsfri støvsuger – for kraftig, smidig og enkel rengjøring. Ryobi håndstøvs....'	'Støvsugere'	'Hjem > Rengjøring > Støvsugere'	'https://www.clasohlson.com/no/Ryobi-handstovsuger-RSVS18-1C20G-18-V-med-batteri/p/44-6653'	'https://images.clasohlson.com/medias/sys_master/hf1/h72/68667869069342.png'	'new'	'in_stock'	'3399 NOK'	'2499 NOK'		'RYOBI'																			
'44-9501-6'	'Oral-B iO Ultimate Clean børstehode, hvit'	'Effektiv rengjøring – omslutter hver tann med....'	'Tannbørstehoder'	'Hjem > Kropp og velvære > Tannbørstehoder'	'https://www.clasohlson.com/no/Oral-B-iO-Ultimate-Clean-borstehode,-hvit/p/44-9501-6'	'https://images.clasohlson.com/medias/sys_master/hc4/h2e/68637740728350.png'	'new'	'in_stock'	'569 NOK'	'399 NOK'		'ORAL-B'																			
'44-9856'	'Oral-B iO 2 elektrisk tannbørste, 3 innstillinger'	'Tilpass tannpussen med 3 stillegående nivåer ....'	'Elektrisk tannbørste'	'Hjem > Kropp og velvære > Elektrisk tannbørste'	'https://www.clasohlson.com/no/Oral-B-iO-2-elektrisk-tannborste,-3-innstillinger/p/44-9856'	'https://images.clasohlson.com/medias/sys_master/h52/h04/68652526075934.png'	'new'	'in_stock'	'699 NOK'	'499 NOK'		'ORAL-B'					' Svart '														
'31-2979'	'Hodelykt Silva MR400RC oppladbar, 400 lm'	'Oppladbar hodelykt med 3 lysinnstillinger, 3 farger og hjelmfeste. Hodelykt Silv....'	'Hodelykter LED'	'Fritid > Sport og utendørsaktivitet > Hodelykter LED'	'https://www.clasohlson.com/no/Hodelykt-Silva-MR400RC-oppladbar,-400-lm/p/31-2979'	'https://images.clasohlson.com/medias/sys_master/h03/h18/68641716600862.png'	'new'	'in_stock'	'749 NOK'	'499 NOK'		'SILVA'																			
'44-6163'	'Philips kompakt håndholdt steamer, STH5010/70'	'Testvinner! Lett og effektiv klessteamer for både reise og hverdagsbruk. Philips....'	'Strykejern og steamere'	'Hjem > Vaskerom > Strykejern og steamere'	'https://www.clasohlson.com/no/Philips-kompakt-handholdt-steamer,-STH5010-70/p/44-6163'	'https://images.clasohlson.com/medias/sys_master/h31/h4e/68641744683038.png'	'new'	'in_stock'	'799 NOK'	'599 NOK'		'PHILIPS'																			
'41-3399'	'Tormek T-4 benkslipemaskin med knivjigg og holder '	'Slip kniver, sakser og stemjern med stor presisjon. Tormek T-4 slipemaskin – nå ....'	'Slipemaskiner'	'Jernvare > Elektroverktøy og maskiner > Slipemaskiner'	'https://www.clasohlson.com/no/Tormek-T-4-benkslipemaskin-med-knivjigg-og-holder-/p/41-3399'	'https://images.clasohlson.com/medias/sys_master/h06/h89/68637517709342.png'	'new'	'in_stock'	'4399 NOK'	'3999 NOK'		'TORMEK'																			
'36-6692'	'Cotech trådløs brannvarsler 2-pakning'	'Trådløs sammenkobling – når en utløses vil alle varsle. Med seriekoblede røykvar....'	'Brannvarslere'	'Jernvare > Låser og hjemmesikkerhet > Brannvarslere'	'https://www.clasohlson.com/no/Cotech-tradlos-brannvarsler-2-pakning/p/36-6692'	'https://images.clasohlson.com/medias/sys_master/h02/h75/68635792113694.jpg'	'new'	'in_stock'	'499.9 NOK'	'349 NOK'		'CO/TECH'																		'stk'	
'34-156-2'	'Brannslukningsapparat Housegard 55A, pulver 6 kg, rød'	'Stort pulverapparat med overlegen slukkeffekt og lang rekkevidde – 5 års garanti....'	'Brannslukningsapparat'	'Jernvare > Låser og hjemmesikkerhet > Brannslukningsapparat'	'https://www.clasohlson.com/no/Brannslukningsapparat-Housegard-55A,-pulver-6-kg,-rod/p/34-156-2'	'https://images.clasohlson.com/medias/sys_master/h14/hd2/68636883976222.png'	'new'	'in_stock'	'699 NOK'	'599 NOK'		'HOUSEGARD'																		'kg'	
'36-6513'	'Frittstående konvektorovn med vifte, 2000 W'	'3 effektnivåer og stillegående vifte som sprer varmen raskt og effektivt. Fritts....'	'Gulvovner'	'Elektro > Varmeovner > Gulvovner'	'https://www.clasohlson.com/no/Frittstaende-konvektorovn-med-vifte,-2000-W/p/36-6513'	'https://images.clasohlson.com/medias/sys_master/h3c/h81/68638089642014.png'	'new'	'in_stock'	'499.9 NOK'	'349 NOK'																					
'41-6999'	'Bosch EasyDrill 18V-40, drill med 2 batterier'	'Prisgunstig og brukervennlig boremaskin for hjemmefikseren. Bosch EasyDrill 18V-....'	'Drill'	'Jernvare > Elektroverktøy og maskiner > Drill'	'https://www.clasohlson.com/no/Bosch-EasyDrill-18V-40,-drill-med-2-batterier/p/41-6999'	'https://images.clasohlson.com/medias/sys_master/hfa/h7f/68635042676766.png'	'new'	'in_stock'	'1399 NOK'	'999 NOK'		'BOSCH'																			
'46-1379'	'Mill Invisible Smart wifi-ovn Gen 4, hvit, 1300 W'	'Energieffektivt veggpanel som holder stabil varme for rom opptil 19 m2. Mill Inv....'	'Panelovner'	'Elektro > Varmeovner > Panelovner'	'https://www.clasohlson.com/no/Mill-Invisible-Smart-wifi-ovn-Gen-4,-hvit,-1300-W/p/46-1379'	'https://images.clasohlson.com/medias/sys_master/h0b/h42/68655804252190.jpg'	'new'	'in_stock'	'2199 NOK'	'1699 NOK'		'MILL'																			
'40-8857'	'Bahco verktøysett, 91 deler'	'Hylsenøkkelsett av høy kvalitet – finnes kun hos Clas Ohlson. Bahco verktøysett ....'	'Verktøysett'	'Jernvare > Håndverktøy > Verktøysett'	'https://www.clasohlson.com/no/Bahco-verktoysett,-91-deler/p/40-8857'	'https://images.clasohlson.com/medias/sys_master/h1f/h44/68630409609246.jpg'	'new'	'in_stock'	'1499 NOK'	'999 NOK'		'BAHCO'																			
'38-9321-1'	'Marshall Kilburn II, Bluetooth-høyttaler'	'Marshall Kilburn II – Bluetooth med rock ''n'' ....'	'Bærbare høyttalere'	'Multimedia > Høyttalere og lyd > Bærbare høyttalere'	'https://www.clasohlson.com/no/Marshall-Kilburn-II,-Bluetooth-hoyttaler/p/38-9321-1'	'https://images.clasohlson.com/medias/sys_master/h75/h60/68656967811102.png'	'new'	'in_stock'	'2490 NOK'	'1890 NOK'		'MARSHALL'					' Svart/Messing '														
'36-9305'	'Arbeidslys LED-strip på trommel, 10 m'	'Fleksibel og enkel å oppbevare – lys opp stillaser, passasjer og oppussingsobjek....'	'LED-lister og RGB'	'Elektro > Lamper og belysning > LED lister og RGB'	'https://www.clasohlson.com/no/Arbeidslys-LED-strip-pa-trommel,-10-m/p/36-9305'	'https://images.clasohlson.com/medias/sys_master/h73/h38/68639335841822.png'	'new'	'out_of_stock'	'999 NOK'	'699 NOK'		'CLAS OHLSON'																			
'44-9858'	'Oral-B iO 2 elektrisk tannbørste, 3 innstillinger'	'Tilpass tannpussen med 3 stillegående nivåer ....'	'Elektrisk tannbørste'	'Hjem > Kropp og velvære > Elektrisk tannbørste'	'https://www.clasohlson.com/no/Oral-B-iO-2-elektrisk-tannborste,-3-innstillinger/p/44-9858'	'https://images.clasohlson.com/medias/sys_master/h78/h6c/68652526469150.png'	'new'	'in_stock'	'699 NOK'	'499 NOK'		'ORAL-B'					' Rosa '														
'44-9901'	'Beurer HD 75 Nordic varmeteppe, 180 x 130 cm'	'Kryp ned i myk fleece og deilig varme, Oeko-Tex. Beurer HD 75 – stort varmepledd....'	'Varmetepper og -puter'	'Hjem > Kropp og velvære > Varmetepper og  puter'	'https://www.clasohlson.com/no/Beurer-HD-75-Nordic-varmeteppe,-180-x-130-cm/p/44-9901'	'https://images.clasohlson.com/medias/sys_master/hbc/h9b/68641842888734.png'	'new'	'in_stock'	'999 NOK'	'799 NOK'		'BEURER'																			
'44-4379'	'Kenwood Prospero+ KHC29.H0WH, kjøkkenmaskin'	'Kraftfull og kompakt – visper, elter, mikser, presser og river. Kenwood Prospero....'	'Kjøkkenmaskiner'	'Hjem > Kjøkkenapparater > Kjøkkenmaskiner'	'https://www.clasohlson.com/no/Kenwood-Prospero+-KHC29.H0WH,-kjokkenmaskin/p/44-4379'	'https://images.clasohlson.com/medias/sys_master/h93/h68/68656557096990.png'	'new'	'in_stock'	'2299 NOK'	'1999 NOK'		'KENWOOD'																			
'36-7792'	'Mill MB250 liten panelovn glass, 250W'	'Mill MB250 – stilren panelovn med glassfront. Moderne design som passer godt inn....'	'Panelovner'	'Elektro > Varmeovner > Panelovner'	'https://www.clasohlson.com/no/Mill-MB250-liten-panelovn-glass,-250W/p/36-7792'	'https://images.clasohlson.com/medias/sys_master/h39/h8f/68635829862430.png'	'new'	'in_stock'	'899 NOK'	'799 NOK'		'MILL'																			
'44-9757'	'Braun Series 7 skjeggtrimmer BT7520'	'Nøyaktig styling og profesjonell nøyaktighet – 40 lengdeinnstillinger i trinn på....'	'Barbermaskiner'	'Hjem > Kropp og velvære > Barbermaskiner'	'https://www.clasohlson.com/no/Braun-Series-7-skjeggtrimmer-BT7520/p/44-9757'	'https://images.clasohlson.com/medias/sys_master/hc0/h72/68641747370014.png'	'new'	'in_stock'	'1149 NOK'	'699 NOK'		'BRAUN'																			
'39-1519'	'Yamaha PSR-F52 keyboard'	'Lær deg å spille med YamahaPSR-F52 – perfekt for nybegynnere. Brukervennlig klav....'	'Keyboard og tilbehør'	'Multimedia > Musikkinstrumenter og studio > Keyboard og tilbehør'	'https://www.clasohlson.com/no/Yamaha-PSR-F52-keyboard/p/39-1519'	'https://images.clasohlson.com/medias/sys_master/h1c/h27/68641727774750.png'	'new'	'in_stock'	'1198 NOK'	'999 NOK'		'YAMAHA'																			
'44-1595'	'Bosch Multi Talent 3 MCM3110W foodprosessor'	'Kjøkkenmaskin som blander, skiver og river. Har en sterk motor som gjør matlagin....'	'Kjøkkenmaskiner'	'Hjem > Kjøkkenapparater > Kjøkkenmaskiner'	'https://www.clasohlson.com/no/Bosch-Multi-Talent-3-MCM3110W-foodprosessor/p/44-1595'	'https://images.clasohlson.com/medias/sys_master/he2/h31/68637586718750.png'	'new'	'in_stock'	'899 NOK'	'699 NOK'		'BOSCH HOUSEHOLD'																			
'41-1762'	'Bahco BH1EU3000 garasjejekk 3 tonn'	'Rask og stabil jekk, løfter 130–462 mm. Bahco 3T – kompakt garasjejekk som gjør ....'	'Jekker og garasjebukker'	'Jernvare > Biltilbehør > Jekker og garasjebukker'	'https://www.clasohlson.com/no/Bahco-BH1EU3000-garasjejekk-3-tonn/p/41-1762'	'https://images.clasohlson.com/medias/sys_master/h06/h3d/68667929821214.jpg'	'new'	'out_of_stock'	'2399 NOK'	'1999 NOK'		'BAHCO'																			
'41-3401'	'Cocraft HG5500S bensindrevet strømaggregat, elstart og trekkstart'	'Lettstartet og prisgunstig strømaggregat med 2 uttak på 230 V og 1 på 12 V. Cocr....'	'Aggregater'	'Elektro > Strømforsyning og 12 V > Aggregater'	'https://www.clasohlson.com/no/Cocraft-HG5500S-bensindrevet-stromaggregat,-elstart-og-trekkstart/p/41-3401'	'https://images.clasohlson.com/medias/sys_master/h46/h97/68637518102558.png'	'new'	'in_stock'	'6999 NOK'	'6299 NOK'		'COCRAFT'																			
'39-2830'	'Exibel digital fotoramme på 10,1 tommer med wifi'	'Fotorammen du kan oppdatere live via Frameo-a....'	'Fotoalbum og digitale rammer'	'Multimedia > Kamera og tilbehør > Fotoalbum og digitale rammer'	'https://www.clasohlson.com/no/Exibel-digital-fotoramme-pa-10,1-tommer-med-wifi/p/39-2830'	'https://images.clasohlson.com/medias/sys_master/h76/hc5/68652488654878.png'	'new'	'in_stock'	'999 NOK'	'799 NOK'		'EXIBEL'					' Svart '														
'39-2979'	'Belkin BoostCharge Pro 2in1 ladeplate Qi2 15 W'	'Lad opptil 3 enheter samtidig – praktisk og t....'	'Trådløse ladere'	'Multimedia > Mobilladere og  kabler > Trådløse ladere'	'https://www.clasohlson.com/no/Belkin-BoostCharge-Pro-2in1-ladeplate-Qi2-15-W/p/39-2979'	'https://images.clasohlson.com/medias/sys_master/hb0/he4/68652292538398.png'	'new'	'out_of_stock'	'929 NOK'	'349.9 NOK'		'BELKIN'					' Hvit '														
'44-9579'	'Braun Series 5 51-B1000s blå, barbermaskin Wet & Dry'	'En barbermaskin som er effektiv og skånsom mot huden. Braun Series 5 51-B1000s t....'	'Barbermaskiner'	'Hjem > Kropp og velvære > Barbermaskiner'	'https://www.clasohlson.com/no/Braun-Series-5-51-B1000s-bla,-barbermaskin-Wet-&amp;-Dry/p/44-9579'	'https://images.clasohlson.com/medias/sys_master/h15/hd2/68656458563614.png'	'new'	'in_stock'	'1299 NOK'	'599 NOK'		'BRAUN'																			
'44-3031-2'	'Wilfa vaffeljern dobbelt BDWA-516W, matt svart'	'Velg stekegrad og vent til lampen lyser. Wilfa dobbelt vaffeljern med justerbar ....'	'Vaffeljern'	'Hjem > Kjøkkenapparater > Vaffeljern'	'https://www.clasohlson.com/no/Wilfa-vaffeljern-dobbelt-BDWA-516W,-matt-svart/p/44-3031-2'	'https://images.clasohlson.com/medias/sys_master/h76/h8f/68641737113630.png'	'new'	'in_stock'	'599 NOK'	'499 NOK'		'WILFA'																			
'31-1432'	'Raaco oppbevaringsboks'	'Robuste systembokser i plast. Smart låseanordning holder skuffene på plass. Kan ....'	'Sortimentskap og -skrin'	'Jernvare > Garasje og verksted > Sortimentskap og  skrin'	'https://www.clasohlson.com/no/Raaco-oppbevaringsboks/p/31-1432'	'https://images.clasohlson.com/medias/sys_master/he1/h7d/68632387059742.png'	'new'	'in_stock'	'949 NOK'	'699 NOK'		'RAACO'																			
'44-3979'	'Frittstående mikrobølgeovn 20 liter, 700 W'	'Prisgunstig og brukervennlig frittstående mik....'	'Mikrobølgeovn'	'Hjem > Kjøkkenapparater > Mikrobølgeovn'	'https://www.clasohlson.com/no/Frittstaende-mikrobolgeovn-20-liter,-700-W/p/44-3979'	'https://images.clasohlson.com/medias/sys_master/h98/h5a/68636397764638.png'	'new'	'out_of_stock'	'999 NOK'	'699 NOK'							' Hvit '														
'36-8782'	'Vifteovn med kunstig peis, 2000 W'	'Lettplassert tårnvifte med varme og peiseffekt. Frittstående vifteovn med energi....'	'Gassovner og elektriske peiser'	'Elektro > Varmeovner > Gassovner og elektriske peiser'	'https://www.clasohlson.com/no/Vifteovn-med-kunstig-peis,-2000-W/p/36-8782'	'https://images.clasohlson.com/medias/sys_master/h82/h3b/68637076586526.png'	'new'	'in_stock'	'999 NOK'	'799 NOK'																					
'36-8326'	'Videodørklokke trådløs Eufy Video Doorbell 2K kit'	'Ringeklokke med video, WiFi, nattsyn, ansiktsgjenkjenning og lokalt minne. Trådl....'	'Overvåkningskameraer'	'Jernvare > Låser og hjemmesikkerhet > Overvåkningskameraer'	'https://www.clasohlson.com/no/Videodorklokke-tradlos-Eufy-Video-Doorbell-2K-kit/p/36-8326'	'https://images.clasohlson.com/medias/sys_master/h21/h8f/68639083921438.png'	'new'	'in_stock'	'2090 NOK'	'1649 NOK'		'EUFY SECURITY'																			
'36-6015'	'FCA35 promillemåler'	'9,7 av 10 av Testfakta: Pålitelig og driftssikker. FCA35 – kalibrert promillemål....'	'Promillemålere'	'Jernvare > Biltilbehør > Promillemålere'	'https://www.clasohlson.com/no/FCA35-promillemaler/p/36-6015'	'https://images.clasohlson.com/medias/sys_master/h02/h60/68635771568158.png'	'new'	'in_stock'	'1199 NOK'	'999 NOK'																					
